;ID;ENLACE;USUARIO;@CUENTA;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO
0;1101655796176306177;https://twitter.com/MunicipioDeLoja/status/1101655796176306177;MunicipioDeLoja;;2019-03-02 01:29:44+00:00;0;1;@festivaloffloja @FestivalDeLoja @Cultura_Ec @Cultura_Zonal7 @Presidencia_Ec @GoberLoja;#Loja #MunicipioDeLoja #FIAVL2018;;#Loja #MunicipioDeLoja | Transmisión en vivo del Documental de la Tercera Edición del #FIAVL2018. Facebook Alcaldía de Loja https://goo.gl/btfoCZ @festivaloffloja @FestivalDeLoja @Cultura_Ec @Cultura_Zonal7 @Presidencia_Ec @GoberLoja
1;1101633653430513664;https://twitter.com/MunicipioDeLoja/status/1101633653430513664;MunicipioDeLoja;;2019-03-02 00:01:44+00:00;0;2;;#Loja #MunicipioDeLoja #FIAVL2018;;#Loja #MunicipioDeLoja | No te pierdas el gran estreno del Documental de la Tercera Edición del #FIAVL2018. Todos los acontecimientos y detalles de lo que fue este gran festival que ha marcado historia a nivel internacional. 
2;1101550085383569408;https://twitter.com/MunicipioDeLoja/status/1101550085383569408;MunicipioDeLoja;;2019-03-01 18:29:40+00:00;2;1;;#Loja #MunicipioDeLoja #FIAVL2018;;#Loja #MunicipioDeLoja | No te pierdas el gran estreno del Documental de la Tercera Edición del #FIAVL2018. Todos los acontecimientos y detalles de lo que fue este gran festival que ha marcado historia a nivel internacional. 
3;1101297926951895041;https://twitter.com/MunicipioDeLoja/status/1101297926951895041;MunicipioDeLoja;;2019-03-01 01:47:41+00:00;0;2;;#Loja #MunicipioDeLoja #FIAVL2018;;#Loja #MunicipioDeLoja | No te pierdas el gran estreno del Documental de la Tercera Edición del #FIAVL2018. Todos los acontecimientos y detalles de lo que fue este gran festival que ha marcado historia a nivel internacional. 
4;1093641186726854659;https://twitter.com/utpl/status/1093641186726854659;utpl;;2019-02-07 22:42:32+00:00;22;23;@FestivalDeLoja @RaPerezTorresEc @Cultura_Ec;#Turismo #Econom #FIAVL2018 #Loja;;Resultados de investigación generada por docentes de #Turismo y #Economía sobre @FestivalDeLoja - #FIAVL2018 fueron presentados oficialmente a Ministro @RaPerezTorresEc-@Cultura_Ec, un importante insumo para el impulso cultural y artístico de #Loja http://goo.gl/ESWCDx
5;1088489239682170886;https://twitter.com/infoloja1/status/1088489239682170886;infoloja1;;2019-01-24 17:30:32+00:00;0;1;@utpl;#InfoLoja #FIAVL2018;;PRESENTARON INDICADORES ESTADÍSTICOS DEL FESTIVAL DE ARTES VIVAS 2018 #InfoLoja | El Observatorio Turístico Región Sur del Ecuador de la @utpl, presentó a las autoridades y ciudadanía en general los indicadores estadísticos del #FIAVL2018. 
6;1088162940325429249;https://twitter.com/utpl/status/1088162940325429249;utpl;;2019-01-23 19:53:56+00:00;20;32;@utpl @FestivalDeLoja;#Loja #FIAVL2018 #UTPL;;.@utpl socializó a autoridades de #Loja y ciudadanía los indicadores estadísticos del #FIAVL2018/@FestivalDeLoja levantados por el Observatorio Turístico Región Sur del Ecuador #UTPL. Informe completo http://observatorioturistico.utpl.edu.ec/?q=boletin
7;1086372655626940416;https://twitter.com/_maxruiz/status/1086372655626940416;_maxruiz;;2019-01-18 21:19:59+00:00;0;0;;#portrait #portraitphotography #vsco #photography #photooftheday #loja #ecuador #fiavl2018 #happy #ecuadorfotos;;"Happy Birthday to my beautiful model . . . . . . Model: jessyruizb . #portrait #portraitphotography #vsco #photography #photooftheday #loja #ecuador #fiavl2018 #happy #ecuadorfotos… https://www.instagram.com/p/Bsym7sCBoKb/?utm_source=ig_twitter_share&amp;igshid=m9rjfm8ea3td"
8;1085619834770128896;https://twitter.com/_maxruiz/status/1085619834770128896;_maxruiz;;2019-01-16 19:28:33+00:00;0;1;@MeLiRoCa;#portrait #portraitphotography #vsco #photography #photooftheday #loja #ecuador #fiavl2018 #happy;;"Be the change that you wish to see in the world . . . . . Model: @meliroca . #portrait #portraitphotography #vsco #photography #photooftheday #loja #ecuador #fiavl2018 #happy… https://www.instagram.com/p/BstQmH2Bjlz/?utm_source=ig_twitter_share&amp;igshid=11a1jcge0mqsi"
9;1083814700876550144;https://twitter.com/_maxruiz/status/1083814700876550144;_maxruiz;;2019-01-11 19:55:35+00:00;0;0;@MeLiRoCa;#portrait #portraitphotography #vsco #photography #photooftheday #loja #ecuador #fiavl2018 #happy #ecuadorfotos #lojafotografia #tumblr;;"Live, laugh, love . . . . . Model: @meliroca . #portrait #portraitphotography #vsco #photography #photooftheday #loja #ecuador #fiavl2018 #happy #ecuadorfotos #lojafotografia #tumblr… https://www.instagram.com/p/BsgbtuvhKmB/?utm_source=ig_twitter_share&amp;igshid=kf9wheq5h9t9"
10;1082695590637719554;https://twitter.com/_maxruiz/status/1082695590637719554;_maxruiz;;2019-01-08 17:48:38+00:00;0;0;;#portrait #portraitphotography #vsco #photography #photooftheday #loja #ecuador #fiavl2018 #happy #ecuadorfotos;;"Lo más bonito, es verte sonreir Model: ctorresfernandez96 . . . . . . #portrait #portraitphotography #vsco #photography #photooftheday #loja #ecuador #fiavl2018 #happy #ecuadorfotos… https://www.instagram.com/p/BsYeyVrBZHj/?utm_source=ig_twitter_share&amp;igshid=1wcthehr8fzgi"
