;ID;ENLACE;USUARIO;@CUENTA;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO
0;1198388782774575104;https://twitter.com/prefecturaLoja/status/1198388782774575104;prefecturaLoja;;2019-11-23 23:52:05+00:00;4;6;;#PrefecturaDeLoja #MAPPING #FIAVL2019 #OffLoja;;IV FESTIVAL INTERNACIONAL DE ARTES VIVAS LOJA 2019 La #PrefecturaDeLoja, invita hoy a disfrutar de la magia del #MAPPING. 20h00 Parque Central de Loja ¡Los esperamos! #FIAVL2019 | #OffLoja 
1;1197642431501602817;https://twitter.com/MaraJosBastidas/status/1197642431501602817;MaraJosBastidas;;2019-11-21 22:26:21+00:00;0;0;;#LiceodeLoja #FIAVL #OffLoja #arte #dibujos #artesvivasloja #Loja;;#LiceodeLoja presente en #FIAVL #OffLoja #2019 #arte #dibujos #artesvivasloja mi princesa, amor de mi vida , que lindo que está #Loja https://www.instagram.com/p/B5JOk5qg8tu0IPjNiAoRLpxOFXDpDkFkZNSSQo0/?igshid=wmy96ftuj4dz
2;1191557399380930560;https://twitter.com/buenascanas/status/1191557399380930560;buenascanas;;2019-11-05 03:26:36+00:00;0;1;@festivaloffloja;#EstosPantalonesNoSonMisPantalones #buenascanas #fiavl2019 #fiavl #loja #ecuador #teatro #festival #offloja2019 #offloja #clownthroughmask #clown #tpanmp #epnsmp;;¡Cada vez más cerca del @festivaloffloja ! Muy pronto tendremos 3 funciones en Ecuador de #EstosPantalonesNoSonMisPantalones #buenascanas #fiavl2019 #fiavl #loja #ecuador #teatro #festival #offloja2019 #offloja #clownthroughmask #clown #tpanmp #epnsmp
3;1184850208468934658;https://twitter.com/elvis_amcXD/status/1184850208468934658;elvis_amcXD;;2019-10-17 15:14:37+00:00;0;0;;#FeriaDeMovilidad #UTPL2019 #Fiavl #offloja #UTPLGLOBALCAMPUS;;#FeriaDeMovilidad #UTPL2019 #Fiavl #offloja #UTPLGLOBALCAMPUS
4;1150967284858572800;https://twitter.com/festivaloffloja/status/1150967284858572800;festivaloffloja;;2019-07-16 03:15:59+00:00;1;2;;#Fiavl2019 #OffLoja;;#Fiavl2019 | Gran acogida en las Socializaciones para gestores y proveedores que se realizaron el 8 y 9 de julio, donde tuvimos casa llena en el Teatrino de la Casona del Teatro Municipal Bolívar. Además de compartir la planificación pudimos despejar dudas en el sector. #OffLoja 
