;ID;ENLACE;USUARIO;@CUENTA;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO
830;1065051645652992000;https://twitter.com/Nulvyta/status/1065051645652992000;Nulvyta;;2018-11-21 01:17:54+00:00;0;1;;;;"Team Teatro UTE en el Festival Internacional de Artes Vivas, Loja 2018 en Loja, Ecuador https://www.instagram.com/p/BqbHCJrlShrmcpfWcNUwXywBbnc3Zxgp4uRtgU0/?utm_source=ig_twitter_share&amp;igshid=14sl4zecda6vw"
831;1065051200087879681;https://twitter.com/MunicipioDeLoja/status/1065051200087879681;MunicipioDeLoja;;2018-11-21 01:16:08+00:00;0;2;;#Loja #MunicipioDeLoja;;#Loja #MunicipioDeLoja | Doce provincias del país exponen sus artesanías en el Festival Internacional de Artes Vivas, cuya inauguración se realizó con la presencia de la alcaldesa del cantón y otras autoridades de la localidad. Detalles: https://goo.gl/tJxMMw
832;1065050698117771265;https://twitter.com/Nulvyta/status/1065050698117771265;Nulvyta;;2018-11-21 01:14:08+00:00;0;0;;;;" Festival Internacional de Artes Vivas, Loja 2018 en Loja, Ecuador https://www.instagram.com/p/BqbGocYlq0lBTI0Lej_8Y_UysJ2GcKKkNUDEGM0/?utm_source=ig_twitter_share&amp;igshid=1n3q6y6sbjv9t"
833;1065048159821463552;https://twitter.com/Nulvyta/status/1065048159821463552;Nulvyta;;2018-11-21 01:04:03+00:00;0;0;;;;" Festival de Artes Vivas Loja 2018 en Loja City https://www.instagram.com/p/BqbFqYhl9AAI_sQIFoGj97-yvVB5iIBM0e0Htk0/?utm_source=ig_twitter_share&amp;igshid=o2r9sykbfwt8"
834;1065047987775254528;https://twitter.com/Nulvyta/status/1065047987775254528;Nulvyta;;2018-11-21 01:03:22+00:00;0;0;;;;" Festival de Artes Vivas Loja 2018 en Loja City https://www.instagram.com/p/BqbFZcZFoSY2Kt4IRbxaqetMzAzT3AFdoYky980/?utm_source=ig_twitter_share&amp;igshid=mu4sh8ojll24"
835;1065046982778134530;https://twitter.com/cadenaecotel/status/1065046982778134530;cadenaecotel;;2018-11-21 00:59:22+00:00;0;0;;;;Con el fin de participar en las actividades del III Festival de Artes Vivas, la Casa de la Cultura prepara el denominado Loja Jazz Festival 2018 https://www.facebook.com/CadenaEcotel/videos/197992064464498/
836;1065046297856614401;https://twitter.com/Nulvyta/status/1065046297856614401;Nulvyta;;2018-11-21 00:56:39+00:00;0;0;;;;" Festival de Artes Vivas Loja 2018 en Loja City https://www.instagram.com/p/BqbErZ-FA-jX44Jy4X5Wp8SV_HPuZkisGI3G3k0/?utm_source=ig_twitter_share&amp;igshid=bougayl2zplg"
837;1065040532290895872;https://twitter.com/Rubn_Bustamante/status/1065040532290895872;Rubn_Bustamante;;2018-11-21 00:33:45+00:00;30;28;;#LojaDefiendeElFestival;;El Festival Internacional de Artes Vivas, más que por derecho, nos pertenece por historia. Aquí, en Loja, es donde nace, se hace y se respira arte, cultura y música. El festival es del mundo, pero su sede debe ser siempre en Loja. #LojaDefiendeElFestival 
838;1065036858239930368;https://twitter.com/Rodrigo83952437/status/1065036858239930368;Rodrigo83952437;;2018-11-21 00:19:09+00:00;0;0;@Lenin @marialevicuna @caanmichelena @mariapaularomo @AsambleaEcuador;#Loja #Ecuador;;#Loja Defiende su festival artes vivas quien inició quien lo formó en una cuna de artistas Palacios, Mora Reyes, Benjamín Carrion, Bustos, Peralta @Lenin esto creo que es un error @marialevicuna @caanmichelena @mariapaularomo @AsambleaEcuador Capital Musical del #Ecuador presente
839;1065034290780614656;https://twitter.com/MarlonTandazoP/status/1065034290780614656;MarlonTandazoP;anniecanizares;2018-11-21 00:08:56+00:00;3;19;;#Loja #Ecuador;;Estimada Annie, con el respeto q Ud merece. Considerar posibilidad q Festival d Artes Vivas #Loja sea itinerante, es como plantear q Fiesta d las Flores y la Fruta de Ambato recorra el país, bajo el argumento q en el resto del #Ecuador también se producen otras flores y frutas.
840;1065032922829328384;https://twitter.com/7moingrediente/status/1065032922829328384;7moingrediente;;2018-11-21 00:03:30+00:00;0;0;;;;Al llevarse a cabo el 3er Festival Internacional de Artes Vivas 2018 en la ciudad de Loja, el Instituto Tecnológico Superior Sudamericano, se hizo presente con la carrera de Gastronomía, con la... https://www.facebook.com/coordinaciongastronomiaitss/posts/991602754363475
841;1065031375684857856;https://twitter.com/Redvolucion3_0/status/1065031375684857856;Redvolucion3_0;;2018-11-20 23:57:21+00:00;0;0;;#EduardoJurado #Loja #FIAVL #FIAVL2018 #LojaDef;;"""RT veronicaariasf: El Secretario de la Presidencia, #EduardoJurado, no garantiza que la próxima edición del Festival de Artes Vivas se realice en #Loja. Pido a los lojanos su respaldo para lograr la institucionalización del #FIAVL en la AsambleaEcuador. #FIAVL2018. #LojaDef…"
842;1065025409111244800;https://twitter.com/P_JulianLorente/status/1065025409111244800;P_JulianLorente;;2018-11-20 23:33:39+00:00;2;4;;#Ecuador #ArtesVivas2018 #Loja #Cultura #Martes;;[ARTES VIVAS] Vivimos a plenitud en nuestra casa matriz el festival internacional de artes vivas de Loja. #Ecuador #ArtesVivas2018 #Loja #Cultura #Martes
843;1065021030752813058;https://twitter.com/eleduja/status/1065021030752813058;eleduja;;2018-11-20 23:16:15+00:00;187;219;;;;El Festival Internacional de Artes Vivas es el festival de los ecuatorianos con sede en Loja La sede es y será Loja. Con gusto compartiremos experiencias con provincias que deseen potenciar actividades artísticas.Cada noviembre todos los artistas y turistas son bienvenidos a Loja 
844;1065014586640932874;https://twitter.com/xavieraguilar88/status/1065014586640932874;xavieraguilar88;MashiRafael;2018-11-20 22:50:39+00:00;4;13;@FestivalDeLoja @MashiRafael;;;Es una pena que nos quieran quitar el @FestivalDeLoja que tanto ayudado al progreso de la ciudad y haciendo conocer nuestra ciudad hasta a niveles internacionales, y sobre todo que tanto apoyo usted @MashiRafael. Esperemos este no sea el último festival de artes vivas en LOJA.
845;1065008976155340800;https://twitter.com/Edison_QV/status/1065008976155340800;Edison_QV;anniecanizares;2018-11-20 22:28:21+00:00;0;0;;;;Hay que reconocer que tal vez este año ha fallado en varios puntos el desarrollo del Festival de Artes Vivas, pero hacerlo itinerante quitaría el mérito y la esencia del mismo, ya que Loja es arte, cultura, convivencia. No hechemos a perder algo tan bonito.
846;1065007795467100160;https://twitter.com/jacarrion53/status/1065007795467100160;jacarrion53;lodelmomentoloj;2018-11-20 22:23:39+00:00;0;0;;;;Me parece y mi opinión es, dejar el Festival de Artes Vivas en la ciudad de Loja, es una ciudad muy bonita y acogedora además, todo es relativamente cerca. 
847;1065005671031209985;https://twitter.com/lodelmomentoloj/status/1065005671031209985;lodelmomentoloj;;2018-11-20 22:15:13+00:00;3;2;@anniecanizares;#Loja #NoAlCentralismo;;#Loja | Múltiples ciudadanos de Loja están indignados por la presunta inseguridad de que se realice el Festival de Artes Vivas en otra ciudad del Ecuador. Periodista @anniecanizares habría publicado el siguiente mensaje. #NoAlCentralismo
848;1065003451548094464;https://twitter.com/PaulaHtdo/status/1065003451548094464;PaulaHtdo;DarioJaramilloP;2018-11-20 22:06:24+00:00;16;95;;;;Totalmente de acuerdo cada ciudad tiene su esencia. El festival de las artes vivas nació en Loja y ahí se debe quedar. Por algo la frase “Loja cuna de artistas”
849;1065002806594191361;https://twitter.com/MichaelJairo/status/1065002806594191361;MichaelJairo;anniecanizares;2018-11-20 22:03:50+00:00;0;0;;;;No sea bruta estimada anni, como se va a imaginar que el festival de artes vivas se desarrolle en otra ciudad. Recuerde que loja es capital cultural del Ecuador. Por dios, imagínese ese evento en Guayaquil o en el tena. Que falta de criterio y desacierto que tiene el periodismo.
850;1064991821858770944;https://twitter.com/wilfridolaz/status/1064991821858770944;wilfridolaz;DarioJaramilloP;2018-11-20 21:20:11+00:00;5;40;;;;O sea el Festival de Artes Vivas de LOJA en Guayaquil, luego a Quito, Riobamba, Cuenca, Machala, etc., no solo que me parece una insensatez, sino una falta de coherencia y visión ¡Terribles!
851;1064979425652027397;https://twitter.com/PalLuzuriaga/status/1064979425652027397;PalLuzuriaga;veronicaariasf;2018-11-20 20:30:56+00:00;7;14;;;;El Festival Internacional de Artes Vivas es en Loja para todo el Ecuador. Superemos el centralismo.
852;1064977630699630592;https://twitter.com/veronicaariasf/status/1064977630699630592;veronicaariasf;;2018-11-20 20:23:48+00:00;281;354;@AsambleaEcuador;#EduardoJurado #Loja #FIAVL #FIAVL2018 #LojaDefiendeTuFestival;;El Secretario de la Presidencia, #EduardoJurado, no garantiza que la próxima edición del Festival de Artes Vivas se realice en #Loja. Pido a los lojanos su respaldo para lograr la institucionalización del #FIAVL en la @AsambleaEcuador. #FIAVL2018. #LojaDefiendeTuFestival
853;1064976093327892480;https://twitter.com/FUTPRC/status/1064976093327892480;FUTPRC;_la_nata;2018-11-20 20:17:41+00:00;0;0;@anniecanizares;;;Ahora pretenden quitarle a Loja su merecida distinción en ser icono de la culturalidad. Parece que ahora periodistas como @anniecanizares comienzan a ser portavoces de los intereses centralistas que pretenden acabar con el Festival de las Artes Vivas de Loja.
854;1064974293975662592;https://twitter.com/MinturZonal7/status/1064974293975662592;MinturZonal7;;2018-11-20 20:10:32+00:00;12;9;;#Loja #MiMejorMomentoFIAVL2018 #ElArteViveEnLoja;;La mágica ciudad de #Loja se llena de luz en el III Festival Internacional de Artes Vivas #MiMejorMomentoFIAVL2018 #ElArteViveEnLoja
855;1064960620871786501;https://twitter.com/lojarfcc/status/1064960620871786501;lojarfcc;anniecanizares;2018-11-20 19:16:12+00:00;15;88;;#Loja #Ecuador;;El más bello Festival de Artes Vivas nace y se queda en la tierra más bella de la Tierra! #Loja #Ecuador
856;1064955638130900997;https://twitter.com/johaortizv/status/1064955638130900997;johaortizv;anniecanizares;2018-11-20 18:56:24+00:00;244;385;;;;Si el centralismo pretende llevarse el Festival, perderá su esencia. No es egoísmo, al contrario, queremos que el mundo sepa por qué Loja es el escenario ideal para las Artes Vivas, hay un legado histórico! Que sea en la centinela sin relevo de la Patria, le da sentido de pais! 
857;1064920746672250880;https://twitter.com/cbomberosloja/status/1064920746672250880;cbomberosloja;;2018-11-20 16:37:45+00:00;0;6;;#bomberosloja #Loja;;#bomberosloja realiza constantes operativos de seguridad, para precautelar la integridad física de las personas que asisten a los diferentes eventos que se realizan, en el marco del III Festival de Artes Vivas de Loja. #Loja 
858;1064903054519087104;https://twitter.com/7Noticias24/status/1064903054519087104;7Noticias24;;2018-11-20 15:27:27+00:00;0;0;;#Loja;;#Loja Arcsa cuida la salud de asistentes al Festival de Artes Vivas de Loja En Loja se lleva a cabo el III Festival de Artes Vivas en Loja, un evento que atrae a miles de turistas a esta ciudad para disfrutar... https://www.facebook.com/168264856888848/posts/720072478374747/
859;1064880166642561024;https://twitter.com/estosucedeloja/status/1064880166642561024;estosucedeloja;;2018-11-20 13:56:30+00:00;1;0;;#Loja #EstoSucedeLoja #ElArteViveEnLoja #FIAVL2018;;#Loja | Ciudadanos participan activamente en el Festival Internacional de Artes Vivas y una manera común de su participación es la demostración de la destreza para dibujar en las calles del circuito cultural. #EstoSucedeLoja #ElArteViveEnLoja #FIAVL2018
860;1064878461641256960;https://twitter.com/SARZOSA21/status/1064878461641256960;SARZOSA21;;2018-11-20 13:49:44+00:00;3;1;@Lenin;#Loja #Ecuador;;Presidente @Lenin #Loja merece por su historia mantener el Festival de Artes Vivas y convertirse en Ley #Ecuador
861;1064789564848513025;https://twitter.com/GabbyCalvachiM/status/1064789564848513025;GabbyCalvachiM;;2018-11-20 07:56:29+00:00;0;0;;#DespiertaMiBienDespierta;;Noticias Nacionales Ministerio de Cultura y Patrimonio: Kamchátka se tomó las calles de Loja en el marco del 3er. Festival Internacional de Artes Vivas Loja 2018 (FIAVL). #DespiertaMiBienDespierta https://www.culturaypatrimonio.gob.ec/kamchatka-se-tomo-las-calles-de-loja-en-el-marco-del-fiavl-2018/
862;1064733182522781697;https://twitter.com/estosucedeloja/status/1064733182522781697;estosucedeloja;;2018-11-20 04:12:27+00:00;2;1;;#Loja #ElArteViveEnLoja #FIAVL2018;;#Loja | La destreza de dibujar se expresa en el Festival Internacional de Artes Vivas. Gracias Yuli Medina por compartir esta imagen. #ElArteViveEnLoja #FIAVL2018
863;1064697677005377536;https://twitter.com/anniecanizares/status/1064697677005377536;anniecanizares;;2018-11-20 01:51:21+00:00;35;85;;;;Que el Festival de las Artes Vivas sea itinerante me parece una excelente alternativa. ¿Por qué oponerse? La propuesta de que el festival se quede únicamente en Loja sale de las filas políticas. Hay experiencias internacionales interesantes. A ver esto con más sentido de país. 
864;1064689552223363072;https://twitter.com/DJMarBeck/status/1064689552223363072;DJMarBeck;;2018-11-20 01:19:04+00:00;0;0;;;;"Patinaje de Loja en el Festival de Artes Vivas 2019 https://www.facebook.com/story.php?story_fbid=10161223480560442&amp;id=875275441"
865;1064662624275582976;https://twitter.com/danaguir/status/1064662624275582976;danaguir;;2018-11-19 23:32:04+00:00;1;4;;#Loja;;Con el Festival de las Artes en Vivas en #Loja crece el número de personas con bajo nivel cultural, el respeto se va por el piso, y el.egoismo florece. Es lamentable.
866;1064644630589911040;https://twitter.com/infoloja1/status/1064644630589911040;infoloja1;;2018-11-19 22:20:34+00:00;0;0;;#ElArteViveEnLoja;;Consigue tu Souvenir de la Programación Off de este Festival de Artes Vivas Loja 2018, en el Stand de la Plaza Santo Domingo y Almacén Artesanal del Patronato Municipal (Calle Bolivar y 10 de agosto). VEN ANTES DE QUE SE AGOTEN!!! #ElArteViveEnLoja
867;1064640460189298688;https://twitter.com/uartesec/status/1064640460189298688;uartesec;;2018-11-19 22:04:00+00:00;6;10;@elcomerciocom;;;Estudiantes de Artes Escénicas y Musicales de la UArtes forman parte del la obra Sangurimas, la cual participó en el Festival Internacional de Artes Vivas Loja 2018. Nota de @elcomerciocom
868;1064639500352188423;https://twitter.com/angelougs/status/1064639500352188423;angelougs;;2018-11-19 22:00:11+00:00;0;0;;;;Como le caería bien a Guayaquil un festival de las artes vivas como el que se está realizando en estos días en Loja.
869;1064639160802312193;https://twitter.com/loreloyolac/status/1064639160802312193;loreloyolac;;2018-11-19 21:58:50+00:00;0;4;;#FIAVL2018;;Amo ser Lojana, y ahora mismo siento mucha frustración de no estar en mi ciudad y disfrutar del Festival de Artes Vivas Loja #FIAVL2018. Necesitaba decirlo, sabrán disculpar.
870;1064634355048476672;https://twitter.com/estosucedeloja/status/1064634355048476672;estosucedeloja;;2018-11-19 21:39:44+00:00;2;1;;#Loja #ElArteViveEnLoja #FIAVL2018;;#Loja | Johan Gualpa, Paúl Velepucha y Darwin Benítez son estudiantes de la Unidad Educativa La Salle, expresaron su habilidad para dibujar en el Festival de Artes Vivas. Gracias a Marilin por compartir la foto. #ElArteViveEnLoja #FIAVL2018
871;1064609127425548288;https://twitter.com/unescodepazutpl/status/1064609127425548288;unescodepazutpl;;2018-11-19 19:59:30+00:00;2;4;;;;Esta semana en Equinoccio. Como el arte es parte de la cultura de paz. Festival de Artes Vivas en Loja https://www.facebook.com/285360738304001/posts/1118489971657736/
872;1064587292067672065;https://twitter.com/nidointeract/status/1064587292067672065;nidointeract;elcomerciocom;2018-11-19 18:32:44+00:00;1;1;;;;Estamos muy felices de haber participado de este hermoso proyecto en el Festival Internacional de Artes Vivas Loja junto al Grupo de Teatro Malayerba. http://www.nidointeractive.com
873;1064553473327411207;https://twitter.com/ECU911Loja/status/1064553473327411207;ECU911Loja;;2018-11-19 16:18:21+00:00;2;0;;#Loja #VideovigilanciaECU911 #LojaViveElArte;;#Loja | Brindamos apoyo visual desde la sala de #VideovigilanciaECU911 a evento de Karkocha y Kumilinto en el marco del III Festival Internacional de Artes Vivas. Avanza por la calle Bernardo Valvieso. #LojaViveElArte
874;1064541200672309248;https://twitter.com/estosucedeloja/status/1064541200672309248;estosucedeloja;;2018-11-19 15:29:35+00:00;0;2;;#Loja #EstoSucedeLoja #ElArteViveEnLoja #FIAVL2018;;#Loja | Ayer se exhibieron autos clásicos en la avenida 24 de Mayo, como parte del Festival OFF y Artes Vivas. #EstoSucedeLoja #ElArteViveEnLoja #FIAVL2018
875;1064536202395729921;https://twitter.com/DanzaRojo/status/1064536202395729921;DanzaRojo;;2018-11-19 15:09:43+00:00;0;1;;;;NEWS: Las entradas para la obra, EL JARDÍN IMPOSIBLE de la compañía Camino Rojo Danza Teatro.en el Festival Internacional de Artes Vivas Loja están AGOTADAS. Miércoles viajamos. Nuestras Funciones: Jueves 22 y Viernes 23 Noviembre. Ahí nos vemos LOJA :) 
876;1064531657942814720;https://twitter.com/DanzaRojo/status/1064531657942814720;DanzaRojo;;2018-11-19 14:51:39+00:00;2;2;;;;AGOTADAS LAS ENTRADAS Las entradas para la obra, EL JARDÍN IMPOSIBLE de la compañía Camino Rojo Danza Teatro.en el Festival Internacional de Artes Vivas Loja están AGOTADAS. Miércoles viajamos. Nuestras Funciones: Jueves 22 y Viernes 23 Noviembre. Ahí nos vemos LOJA :) 
877;1064525263181148160;https://twitter.com/el_alerta/status/1064525263181148160;el_alerta;FestivalDeLoja;2018-11-19 14:26:15+00:00;0;0;;#TurismoEcuador #AlertaCuenca;;En Loja se vive hasta el 25 de noviembre el Festival Internacional de Artes Vivas. #TurismoEcuador #AlertaCuenca
878;1064513435650666496;https://twitter.com/PabloRuizAguirr/status/1064513435650666496;PabloRuizAguirr;;2018-11-19 13:39:15+00:00;10;33;;;;Segunda semana del festival de artes vivas en Loja. Alimentemonos de arte Apoyemos a nuestra ciudad Recojamos nuestra basura Cuidemos nuestras calles Seamos más lojanos que nunca.
879;1064429014234873857;https://twitter.com/GabbyCalvachiM/status/1064429014234873857;GabbyCalvachiM;;2018-11-19 08:03:47+00:00;0;0;;#DespiertaMiBienDespierta;;Noticias Nacionales Ministerio de Cultura y Patrimonio: Jóvenes aprenden a construir títeres en el Festival Internacional de Artes Vivas Loja 2018 (FIAVL). #DespiertaMiBienDespierta https://www.culturaypatrimonio.gob.ec/jovenes-aprenden-a-construir-titeres-en-el-fiavl-2018/
880;1064380942465335296;https://twitter.com/ChachiDeCuba/status/1064380942465335296;ChachiDeCuba;;2018-11-19 04:52:46+00:00;5;5;@embacuba_ecuad @rafaeldausa2016 @CubaMINREX;#SomosCuba #SomosCultura;;@embacuba_ecuad @rafaeldausa2016 @CubaMINREX La Colmenita se presentó con gran éxito en el Festival de Artes Vivas de Loja, Ecuador. Una estela de talento, amor y cubania quedó en los ecuatorianos después de las maravillosas presentaciones #SomosCuba #SomosCultura
881;1064363636964147200;https://twitter.com/pameaguirre1/status/1064363636964147200;pameaguirre1;;2018-11-19 03:44:00+00:00;25;52;@MaxIniguez;;;El Festival Internacional de Artes Vivas pertenece a Loja, referente del arte ecuatoriano. Del 15 al 25 de Noviembre del 2018, disfruta de los mejores talentos en teatro, música, pintura, danza, etc. @MaxIniguez
882;1064323951860613120;https://twitter.com/vicheayala2/status/1064323951860613120;vicheayala2;;2018-11-19 01:06:18+00:00;0;0;;;;Tercer festival de artes vivas en Loja-2018 
883;1064304282206375938;https://twitter.com/silviasalgadoan/status/1064304282206375938;silviasalgadoan;;2018-11-18 23:48:09+00:00;3;9;;;;Saludo a ciudad de Loja y su pueblo , en sus 198 años de independencia. Comprometidos con Loja, esta semana convocaré a CECCYT a tratamiento Proyecto de Ley de institucionalización Festival Internacional de Artes Vivas de Loja @FIAVL2018 
884;1064298552397045760;https://twitter.com/primereporte/status/1064298552397045760;primereporte;;2018-11-18 23:25:23+00:00;7;6;;;;Cientos de lojanos por varios meses engalanaron la ciudad para recibir a propios y extraños en el Tercer Festival de Artes Vivas Loja 2018. Ver un fotoreportaje http://bit.ly/ArtesVivas2018
885;1064207460737667073;https://twitter.com/INPCEcuador/status/1064207460737667073;INPCEcuador;;2018-11-18 17:23:25+00:00;6;8;;#FIAVL2018 #QueVivaLoja;;En el Festival de Artes Vivas #FIAVL2018 los visitantes forman parte de las expresiones culturales que hacen de Loja tierra de Cultura. #QueVivaLoja
886;1064206296914763777;https://twitter.com/ComuSocialUNL/status/1064206296914763777;ComuSocialUNL;;2018-11-18 17:18:47+00:00;6;16;@UNLoficial;#fiavl2018 #ComunicacionSocialUNL #EstudiantesComunicacion #Loja #Ecuador #Turismo #Artes;;Carrera de Artes Plásticas de la Universidad Nacional de Loja expone su talento y creatividad en el III Festival Internacional de Artes Vivas Loja 2018 @unloficial #fiavl2018 #ComunicacionSocialUNL #EstudiantesComunicacion #Loja #Ecuador #Turismo #Artes 
