;ID;ENLACE;USUARIO;@CUENTA;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO
0;1217509622564737024;https://twitter.com/GoberLoja/status/1217509622564737024;GoberLoja;;2020-01-15 18:11:28+00:00;35;30;@Cultura_Ec @juanfervelasco @JhonatanValdiv9;#FIAVLoja2019 #FIAVL2020;;Con la presencia del Ministro de @Cultura_Ec, @juanfervelasco junto al Intendente General de Policia, @JhonatanValdiv9, acompañado de autoridades locales, se realizó la rueda de prensa informativa sobre los resultados #FIAVLoja2019 y lo que será la 5ta. Edición del #FIAVL2020. 
1;1217138108669530117;https://twitter.com/MunicipioDeLoja/status/1217138108669530117;MunicipioDeLoja;;2020-01-14 17:35:13+00:00;0;2;@juanfervelasco;#FIAVL2020 #JuntosAlBicentenario;;"@juanfervelasco ""Hemos convenido de manera consensuada las fechas del #FIAVL2020 que serán desde el 12 hasta el 22 de noviembre. Será un festival inclusivo. El desafío es que sea un espacio apto y amigable para personas con discapacidad"". #JuntosAlBicentenario"
2;1217133053891489792;https://twitter.com/MunicipioDeLoja/status/1217133053891489792;MunicipioDeLoja;;2020-01-14 17:15:07+00:00;5;7;@BailonOficial @Cultura_Ec;#FIAV2019 #FIAVL2020 #Loja #JuntosAlBicentenario;;El alcalde @BailonOficial califica como positivo el IV #FIAV2019 y propone al Ministro de @Cultura_Ec hacer un solo cuerpo para la V edición del #FIAVL2020 a fin de consolidar la denominación de #Loja como ciudad cultural y musical. #JuntosAlBicentenario
3;1198666211594326017;https://twitter.com/johaortizv/status/1198666211594326017;johaortizv;;2019-11-24 18:14:29+00:00;20;95;;#FIAVL2020 #Loja;;Hoy se cierran los telones del escenario del IV Festival Internacional de Artes Vivas . No lo disfruté como me hubiese gustado, pero en lo poco que pude hacer me encantó recorrer esta mágica, colorida y alegre ciudad. A estar pendientes de la próxima edición #FIAVL2020 #Loja
4;1174310744361439237;https://twitter.com/GoberLoja/status/1174310744361439237;GoberLoja;;2019-09-18 13:14:33+00:00;31;28;@lorecostaj;#FIAVL2020;;ENTREVISTA | @lorecostaj, gobernadora, destaca la participación del Gobierno de la República Popular de China para la próxima edición del #FIAVL2020 y de sus firmas comerciales. 
